,,"901","expanded","901","site qa","level 9","building a","rough in"
,,"902","expanded","902","site qa","level 9","building a","rough in"
,,"903","expanded","903","site qa","level 9","building a","rough in"
,,"904","expanded","904","site qa","level 9","building a","rough in"
,,"905","expanded","905","site qa","level 9","building a","rough in"
,,"906","expanded","906","site qa","level 9","building a","rough in"
,,"907","expanded","907","site qa","level 9","building a","rough in"
,,"908","expanded","908","site qa","level 9","building a","rough in"
,,"909","expanded","909","site qa","level 9","building a","rough in"
,,"910","expanded","910","site qa","level 9","building a","rough in"
,,"Building A - Level 10","grouping","building a - level 10"
,,"1001","expanded","1001","level 10","site qa","building a","rough in"
,,"1002","expanded","1002","level 10","site qa","building a","rough in"
,,"1003","expanded","1003","level 10","site qa","building a","rough in"
,,"1004","expanded","1004","level 10","site qa","building a","rough in"
,,"1005","expanded","1005","level 10","site qa","building a","rough in"
,,"1006","expanded","1006","level 10","site qa","building a","rough in"
,,"1007","expanded","1007","level 10","site qa","building a","rough in"
,,"1008","expanded","1008","level 10","site qa","building a","rough in"
,,"1009","expanded","1009","level 10","site qa","building a","rough in"
,,"1010","expanded","1010","level 10","site qa","building a","rough in"
,,"Building A - Level 11","grouping","building a - level 11"
,,"1101","expanded","1101","site qa","level 11","building a","rough in"
,,"1102","expanded","1102","site qa","level 11","building a","rough in"
,,"1103","expanded","1103","site qa","level 11","building a","rough in"
,,"1104","expanded","1104","site qa","level 11","building a","rough in"
,,"1105","expanded","1105","site qa","level 11","building a","rough in"
,,"1106","expanded","1106","site qa","level 11","building a","rough in"
,,"1107","expanded","1107","site qa","level 11","building a","rough in"
,,"1108","expanded","1108","site qa","level 11","building a","rough in"
,,"1109","expanded","1109","site qa","level 11","building a","rough in"
,,"1110","expanded","1110","site qa","level 11","building a","rough in"
,,"Building A - Level 12","grouping","building a - level 12"
,,"1201","expanded","1201","site qa","level 12","building a","rough in"
,,"1202","expanded","1202","site qa","level 12","building a","rough in"
,,"1203","expanded","1203","site qa","level 12","building a","rough in"
,,"1204","expanded","1204","site qa","level 12","building a","rough in"
,,"1205","expanded","1205","site qa","level 12","building a","rough in"
,,"1206","expanded","1206","site qa","level 12","building a","rough in"
,,"1207","expanded","1207","site qa","level 12","building a","rough in"
,,"1208","expanded","1208","site qa","level 12","building a","rough in"
,,"1209","expanded","1209","site qa","level 12","building a","rough in"
,,"1210","expanded","1210","site qa","level 12","building a","rough in"
,,"Building A - Level 13","grouping","building a - level 13"
,,"1301","expanded","1301","site qa","building a","level 13","rough in"
,,"1302","expanded","1302","site qa","building a","level 13","rough in"
,,"1303","expanded","1303","site qa","building a","level 13","rough in"
,,"1304","expanded","1304","site qa","building a","level 13","rough in"
,,"1305","expanded","1305","site qa","building a","level 13","rough in"
,,"1306","expanded","1306","site qa","building a","level 13","rough in"
,,"1307","expanded","1307","site qa","building a","level 13","rough in"
,,"1308","expanded","1308","site qa","building a","level 13","rough in"
,,"1309","expanded","1309","site qa","building a","level 13","rough in"
,,"1310","expanded","1310","site qa","building a","level 13","rough in"
,,"Building A - Level 14","grouping","building a - level 14"
,,"1401","expanded","1401","site qa","building a","level 14","rough in"
,,"1402","expanded","1402","site qa","building a","level 14","rough in"
,,"1403","expanded","1403","site qa","building a","level 14","rough in"
,,"1404","expanded","1404","site qa","building a","level 14","rough in"
,,"1405","expanded","1405","site qa","building a","level 14","rough in"
,,"1406","expanded","1406","site qa","building a","level 14","rough in"
,,"1407","expanded","1407","site qa","building a","level 14","rough in"
,,"1408","expanded","1408","site qa","building a","level 14","rough in"
,,"1409","expanded","1409","site qa","building a","level 14","rough in"
,,"1410","expanded","1410","site qa","building a","level 14","rough in"
,,"Building A - Level 15","grouping","building a - level 15"
,,"1501","expanded","1501","level 15","site qa","building a","rough in"
,,"1502","expanded","1502","level 15","site qa","building a","rough in"
,,"1503","expanded","1503","level 15","site qa","building a","rough in"
,,"1504","expanded","1504","level 15","site qa","building a","rough in"
,,"1505","expanded","1505","level 15","site qa","building a","rough in"
,,"1506","expanded","1506","level 15","site qa","building a","rough in"
,,"1507","expanded","1507","level 15","site qa","building a","rough in"
,,"1508","expanded","1508","level 15","site qa","building a","rough in"
,,"1509","expanded","1509","level 15","site qa","building a","rough in"
,,"1510","expanded","1510","level 15","site qa","building a","rough in"
,,"Building A - Level 16","grouping","building a - level 16"
,,"1601","expanded","1601","level 16","site qa","building a","rough in"
,,"1602","expanded","1602","level 16","site qa","building a","rough in"
,,"1603","expanded","1603","level 16","site qa","building a","rough in"
,,"1604","expanded","1604","level 16","site qa","building a","rough in"
,,"1605","expanded","1605","level 16","site qa","building a","rough in"
,,"1606","expanded","1606","level 16","site qa","building a","rough in"
,,"1607","expanded","1607","level 16","site qa","building a","rough in"
,,"1608","expanded","1608","level 16","site qa","building a","rough in"
,,"1609","expanded","1609","level 16","site qa","building a","rough in"
,,"1610","expanded","1610","level 16","site qa","building a","rough in"
,,"Building A - Level 17","grouping","building a - level 17"
,,"1701","expanded","1701","level 17","site qa","building a","rough in"
,,"1702","expanded","1702","level 17","site qa","building a","rough in"
,,"1703","expanded","1703","level 17","site qa","building a","rough in"
,,"1704","expanded","1704","level 17","site qa","building a","rough in"
,,"1705","expanded","1705","level 17","site qa","building a","rough in"
,,"1706","expanded","1706","level 17","site qa","building a","rough in"
,,"1707","expanded","1707","level 17","site qa","building a","rough in"
,,"1708","expanded","1708","level 17","site qa","building a","rough in"
,,"1709","expanded","1709","level 17","site qa","building a","rough in"
,,"1710","expanded","1710","level 17","site qa","building a","rough in"
,,"Building A - Level 18","grouping","building a - level 18"
,,"1801","expanded","1801","level 18","site qa","building a","rough in"
,,"1802","expanded","1802","level 18","site qa","building a","rough in"
,,"1803","expanded","1803","level 18","site qa","building a","rough in"
,,"1804","expanded","1804","level 18","site qa","building a","rough in"
,,"1805","expanded","1805","level 18","site qa","building a","rough in"
,,"1806","expanded","1806","level 18","site qa","building a","rough in"
,,"1807","expanded","1807","level 18","site qa","building a","rough in"
,,"1808","expanded","1808","level 18","site qa","building a","rough in"
,,"1809","expanded","1809","level 18","site qa","building a","rough in"
,,"1810","expanded","1810","level 18","site qa","building a","rough in"
,,"Building A - Level 19","grouping","building a - level 19"
,,"1901","expanded","1901","site qa","level 19","building a","rough in"
,,"1902","expanded","1902","site qa","level 19","building a","rough in"
,,"1903","expanded","1903","site qa","level 19","building a","rough in"
,,"1904","expanded","1904","site qa","level 19","building a","rough in"
,,"1905","expanded","1905","site qa","level 19","building a","rough in"
,,"1906","expanded","1906","site qa","level 19","building a","rough in"
,,"1907","expanded","1907","site qa","level 19","building a","rough in"
,,"Building A - Level 20","grouping","building a - level 20"
,,"Level 20","expanded","level 20","site qa","building a","rough in"
,,"Building B - Ground Floor","grouping","building b - ground floor"
,,"Lobby","expanded","ground floor","lobby","site qa","building b","rough in"
,,"G08","expanded","ground floor","site qa","g08","building b","rough in"
,,"G09","expanded","ground floor","g09","site qa","building b","rough in"
,,"Building B - Level 1","grouping","building b - level 1"
,,"Corridor","expanded","corridor","site qa","level 1","building b","rough in"
,,"102","expanded","102","site qa","level 1","building b","rough in"
,,"103","expanded","103","site qa","level 1","building b","rough in"
,,"104","expanded","104","site qa","level 1","building b","rough in"
,,"105","expanded","105","site qa","level 1","building b","rough in"
,,"106","expanded","106","site qa","level 1","building b","rough in"
,,"107","expanded","107","site qa","level 1","building b","rough in"
,,"108","expanded","108","site qa","level 1","building b","rough in"
,,"109","expanded","109","site qa","level 1","building b","rough in"
,,"110","expanded","110","site qa","level 1","building b","rough in"
,,"111","expanded","111","site qa","level 1","building b","rough in"
,,"112","expanded","112","site qa","level 1","building b","rough in"
,,"113","expanded","113","site qa","level 1","building b","rough in"
,,"114","expanded","114","site qa","level 1","building b","rough in"
,,"115","expanded","115","site qa","level 1","building b","rough in"
,,"116","expanded","116","site qa","level 1","building b","rough in"
,,"Building B - Level 2","grouping","building b - level 2"
,,"211","expanded","211","site qa","level 2","building b","rough in"
,,"212","expanded","212","site qa","level 2","building b","rough in"
,,"213","expanded","213","site qa","level 2","building b","rough in"
,,"214","expanded","214","site qa","level 2","building b","rough in"
,,"215","expanded","215","site qa","level 2","building b","rough in"
,,"216","expanded","216","site qa","level 2","building b","rough in"
,,"217","expanded","217","site qa","level 2","building b","rough in"
,,"218","expanded","218","site qa","level 2","building b","rough in"
,,"219","expanded","219","site qa","level 2","building b","rough in"
,,"220","expanded","220","site qa","level 2","building b","rough in"
,,"221","expanded","221","site qa","level 2","building b","rough in"
,,"222","expanded","222","site qa","level 2","building b","rough in"
,,"223","expanded","223","site qa","level 2","building b","rough in"
,,"224","expanded","224","site qa","level 2","building b","rough in"
,,"225","expanded","225","site qa","level 2","building b","rough in"
,,"Building B - Level 3","grouping","building b - level 3"
,,"311","expanded","311","site qa","building b","level 3","rough in"
,,"312","expanded","312","site qa","building b","level 3","rough in"
,,"313","expanded","313","site qa","building b","level 3","rough in"
,,"314","expanded","314","site qa","building b","level 3","rough in"
,,"315","expanded","315","site qa","building b","level 3","rough in"
,,"316","expanded","316","site qa","building b","level 3","rough in"
,,"317","expanded","317","site qa","building b","level 3","rough in"
,,"318","expanded","318","site qa","building b","level 3","rough in"
,,"319","expanded","319","site qa","building b","level 3","rough in"
,,"320","expanded","320","site qa","building b","level 3","rough in"
,,"321","expanded","321","site qa","building b","level 3","rough in"
,,"322","expanded","322","site qa","building b","level 3","rough in"
,,"323","expanded","323","site qa","building b","level 3","rough in"
,,"324","expanded","324","site qa","building b","level 3","rough in"
,,"325","expanded","325","site qa","building b","level 3","rough in"
,,"Building B - Level 4","grouping","building b - level 4"
,,"411","expanded","411","level 4","site qa","building b","rough in"
,,"412","expanded","412","level 4","site qa","building b","rough in"
,,"413","expanded","413","level 4","site qa","building b","rough in"
,,"414","expanded","414","level 4","site qa","building b","rough in"
,,"415","expanded","415","level 4","site qa","building b","rough in"
,,"416","expanded","416","level 4","site qa","building b","rough in"
,,"417","expanded","417","level 4","site qa","building b","rough in"
,,"418","expanded","418","level 4","site qa","building b","rough in"
,,"419","expanded","419","level 4","site qa","building b","rough in"
,,"420","expanded","420","level 4","site qa","building b","rough in"
,,"421","expanded","421","level 4","site qa","building b","rough in"
,,"422","expanded","422","level 4","site qa","building b","rough in"
,,"423","expanded","423","level 4","site qa","building b","rough in"
,,"424","expanded","424","level 4","site qa","building b","rough in"
,,"425","expanded","425","level 4","site qa","building b","rough in"
,,"Building B - Level 5","grouping","building b - level 5"
,,"511","expanded","511","level 5","site qa","building b","rough in"
,,"512","expanded","512","level 5","site qa","building b","rough in"
,,"513","expanded","513","level 5","site qa","building b","rough in"
,,"514","expanded","514","level 5","site qa","building b","rough in"
,,"515","expanded","515","level 5","site qa","building b","rough in"
,,"516","expanded","516","level 5","site qa","building b","rough in"
,,"517","expanded","517","level 5","site qa","building b","rough in"
,,"518","expanded","518","level 5","site qa","building b","rough in"
,,"519","expanded","519","level 5","site qa","building b","rough in"
,,"520","expanded","520","level 5","site qa","building b","rough in"
,,"521","expanded","521","level 5","site qa","building b","rough in"
,,"522","expanded","522","level 5","site qa","building b","rough in"
,,"523","expanded","523","level 5","site qa","building b","rough in"
,,"524","expanded","524","level 5","site qa","building b","rough in"
,,"525","expanded","525","level 5","site qa","building b","rough in"
,,"Building B - Level 6","grouping","building b - level 6"
,,"611","expanded","611","level 6","site qa","building b","rough in"
,,"612","expanded","612","level 6","site qa","building b","rough in"
,,"613","expanded","613","level 6","site qa","building b","rough in"
,,"614","expanded","614","level 6","site qa","building b","rough in"
,,"615","expanded","615","level 6","site qa","building b","rough in"
,,"616","expanded","616","level 6","site qa","building b","rough in"
,,"617","expanded","617","level 6","site qa","building b","rough in"
,,"618","expanded","618","level 6","site qa","building b","rough in"
,,"619","expanded","619","level 6","site qa","building b","rough in"
,,"620","expanded","620","level 6","site qa","building b","rough in"
,,"621","expanded","621","level 6","site qa","building b","rough in"
,,"622","expanded","622","level 6","site qa","building b","rough in"
,,"623","expanded","623","level 6","site qa","building b","rough in"
,,"624","expanded","624","level 6","site qa","building b","rough in"
,,"625","expanded","625","level 6","site qa","building b","rough in"
,,"Building B - Level 7","grouping","building b - level 7"
,,"711","expanded","711","level 7","site qa","building b","rough in"
,,"712","expanded","712","level 7","site qa","building b","rough in"
,,"713","expanded","713","level 7","site qa","building b","rough in"
,,"714","expanded","714","level 7","site qa","building b","rough in"
,,"715","expanded","715","level 7","site qa","building b","rough in"
,,"716","expanded","716","level 7","site qa","building b","rough in"
,,"717","expanded","717","level 7","site qa","building b","rough in"
,,"718","expanded","718","level 7","site qa","building b","rough in"
,,"719","expanded","719","level 7","site qa","building b","rough in"
,,"720","expanded","720","level 7","site qa","building b","rough in"
,,"721","expanded","721","level 7","site qa","building b","rough in"
,,"722","expanded","722","level 7","site qa","building b","rough in"
,,"723","expanded","723","level 7","site qa","building b","rough in"
,,"724","expanded","724","level 7","site qa","building b","rough in"
,,"725","expanded","725","level 7","site qa","building b","rough in"
,,"Building B - Level 8","grouping","building b - level 8"
,,"811","expanded","811","site qa","level 8","building b","rough in"
,,"812","expanded","812","site qa","level 8","building b","rough in"
,,"813","expanded","813","site qa","level 8","building b","rough in"
,,"814","expanded","814","site qa","level 8","building b","rough in"
,,"815","expanded","815","site qa","level 8","building b","rough in"
,,"816","expanded","816","site qa","level 8","building b","rough in"
,,"817","expanded","817","site qa","level 8","building b","rough in"
,,"818","expanded","818","site qa","level 8","building b","rough in"
,,"819","expanded","819","site qa","level 8","building b","rough in"
,,"820","expanded","820","site qa","level 8","building b","rough in"
,,"821","expanded","821","site qa","level 8","building b","rough in"
,,"822","expanded","822","site qa","level 8","building b","rough in"
,,"823","expanded","823","site qa","level 8","building b","rough in"
,,"824","expanded","824","site qa","level 8","building b","rough in"
,,"825","expanded","825","site qa","level 8","building b","rough in"
,,"Building B - Level 9","grouping","building b - level 9"
,,"911","expanded","911","site qa","level 9","building b","rough in"
,,"912","expanded","912","site qa","level 9","building b","rough in"
,,"913","expanded","913","site qa","level 9","building b","rough in"
,,"914","expanded","914","site qa","level 9","building b","rough in"
,,"915","expanded","915","site qa","level 9","building b","rough in"
,,"916","expanded","916","site qa","level 9","building b","rough in"
,,"917","expanded","917","site qa","level 9","building b","rough in"
,,"918","expanded","918","site qa","level 9","building b","rough in"
,,"919","expanded","919","site qa","level 9","building b","rough in"
,,"920","expanded","920","site qa","level 9","building b","rough in"
,,"921","expanded","921","site qa","level 9","building b","rough in"
,,"922","expanded","922","site qa","level 9","building b","rough in"
,,"923","expanded","923","site qa","level 9","building b","rough in"
,,"924","expanded","924","site qa","level 9","building b","rough in"
,,"925","expanded","925","site qa","level 9","building b","rough in"
,,"Building B - Level 10","grouping","building b - level 10"
,,"1011","expanded","1011","level 10","site qa","building b","rough in"
,,"1012","expanded","1012","level 10","site qa","building b","rough in"
,,"1013","expanded","1013","level 10","site qa","building b","rough in"
,,"1014","expanded","1014","level 10","site qa","building b","rough in"
,,"1015","expanded","1015","level 10","site qa","building b","rough in"
,,"1016","expanded","1016","level 10","site qa","building b","rough in"
,,"1017","expanded","1017","level 10","site qa","building b","rough in"
,,"Building B - Level 11","grouping","building b - level 11"
,,"1111","expanded","1111","site qa","level 11","building b","rough in"
,,"1112","expanded","1112","site qa","level 11","building b","rough in"
,,"1113","expanded","1113","site qa","level 11","building b","rough in"
,,"1114","expanded","1114","site qa","level 11","building b","rough in"
,,"1115","expanded","1115","site qa","level 11","building b","rough in"
,,"1116","expanded","1116","site qa","level 11","building b","rough in"
,,"1117","expanded","1117","site qa","level 11","building b","rough in"
,,"Building B - Level 12","grouping","building b - level 12"
,,"1211","expanded","1211","site qa","level 12","building b","rough in"
,,"1212","expanded","1212","site qa","level 12","building b","rough in"
,,"1213","expanded","1213","site qa","level 12","building b","rough in"
,,"1214","expanded","1214","site qa","level 12","building b","rough in"
,,"1215","expanded","1215","site qa","level 12","building b","rough in"
,,"1216","expanded","1216","site qa","level 12","building b","rough in"
,,"1217","expanded","1217","site qa","level 12","building b","rough in"
,,"Building B - Level 13","grouping","building b - level 13"
,,"1311","expanded","1311","site qa","building b","level 13","rough in"
,,"1312","expanded","1312","site qa","building b","level 13","rough in"
,,"1313","expanded","1313","site qa","building b","level 13","rough in"
,,"1314","expanded","1314","site qa","building b","level 13","rough in"
,,"1315","expanded","1315","site qa","building b","level 13","rough in"
,,"1316","expanded","1316","site qa","building b","level 13","rough in"
,,"1317","expanded","1317","site qa","building b","level 13","rough in"
,,"Building B - Level 14","grouping","building b - level 14"
,,"Level 14","expanded","site qa","level 14","building b","rough in"
,,"Building C - Ground Floor","grouping","building c - ground floor"
,,"Lobby","expanded","ground floor","lobby","site qa","building c","rough in"
,,"G10","expanded","ground floor","site qa","g10","building c","rough in"
,,"G11","expanded","ground floor","site qa","g11","building c","rough in"
,,"G12","expanded","ground floor","g12","site qa","building c","rough in"
,,"G13","expanded","g13","ground floor","site qa","building c","rough in"
,,"G14","expanded","ground floor","g14","site qa","building c","rough in"
,,"Building C - Level 1","grouping","building c - level 1"
,,"Corridor","expanded","corridor","site qa","level 1","building c","rough in"
,,"117","expanded","117","site qa","level 1","building c","rough in"
,,"118","expanded","118","site qa","level 1","building c","rough in"
,,"119","expanded","119","site qa","level 1","building c","rough in"
,,"120","expanded","120","site qa","level 1","building c","rough in"
,,"121","expanded","121","site qa","level 1","building c","rough in"
,,"122","expanded","122","site qa","level 1","building c","rough in"
,,"Building C - Level 2","grouping","building c - level 2"
,,"226","expanded","226","site qa","level 2","building c","rough in"
,,"227","expanded","227","site qa","level 2","building c","rough in"
,,"228","expanded","228","site qa","level 2","building c","rough in"
,,"229","expanded","229","site qa","level 2","building c","rough in"
,,"230","expanded","230","site qa","level 2","building c","rough in"
,,"231","expanded","231","site qa","level 2","building c","rough in"
,,"Building C - Level 3","grouping","building c - level 3"
,,"326","expanded","326","site qa","level 3","building c","rough in"
,,"327","expanded","327","site qa","level 3","building c","rough in"
,,"328","expanded","328","site qa","level 3","building c","rough in"
,,"329","expanded","329","site qa","level 3","building c","rough in"
,,"330","expanded","330","site qa","level 3","building c","rough in"
,,"331","expanded","331","site qa","level 3","building c","rough in"
,,"Building C - Level 4","grouping","building c - level 4"
,,"Level 4","expanded","level 4","site qa","building c","rough in"
,"Columns"
,,"Sprinkler heads approved for use",,"sprinkler heads approved for use"
,,"Fixing methods approved for use",,"fixing methods approved for use"
,,"Hanger/Bracket spacing","Hanger / Bracket spacing","fixing methods approved for use"
,,"Support within 1.0m of change of direction",,"support within 1.0m of change of direction"
,,"Support within 1.0m of rolled grooved couplings",,"support within 1.0m of rolled grooved couplings"
,,"Range pipes exceeding 500mm long supported",,"range pipes exceeding 500mm long supported"
